METRO Cash & Carry,Mülheim a. d. Ruhr,Heifeskamp 32-36  45475 Mülheim a. d. Ruhr Germany,+49 (211) 17607090,+49 (211) 17607099,"51,4589 6,88129"
Real,Brandenburg,Brielower Landstraße 29  14772 Brandenburg Germany,+49 (3381) 700400,+49 (3381) 700401,"52,4321 12,5504"
Real,Finowfurt,An der B 167  16244 Finowfurt Germany,+49 (3335) 7111,+49 (3335) 7112,"52,839075225195 13,697113724056"
Real,Peißen,Saarbrücker Str. 1  06188 Peißen Germany,+49 (345) 5600544,+49 (345) 5600532,"51,5128 12,0498"
Real,Teltow,Oderstraße 29  14513 Teltow Germany,+49 (3328) 33250,+49 (3328) 332579,"52,40392703855 13,249480889081"
Real,Gosen,Am Müggelpark 10 - 12  15537 Gosen Germany,+49 (3362) 8250,+49 (3362) 825113,"52,395868451268 13,717633687245"
Real,Schwedt,Landgrabenpark 1  16303 Schwedt Germany,+49 (3332) 4450,+49 (3332) 413557,"53,065748035726 14,273649381891"
Real,Leipzig,Miltitzer Straße  04178 Leipzig Germany,+49 (341) 94533,+49 (341) 9453466,"51,347915340054 12,266646029561"
Real,Wildau,Chausseestraße 1  15745 Wildau Germany,+49 (3375) 504663,+49 (3375) 504666,"52,314612691141 13,609070384709"
Real,Cuxhaven,Konrad-Adenauer-Allee  27472 Cuxhaven Germany,+49 (4721) 39450,+49 (4721) 394519,"53,861767647686 8,704982156213"
Real,Neuruppin,Nordring 25  16816 Neuruppin Germany,+49 (3391) 68460,+49 (3391) 684619,"52,940742337345 12,810966553206"
Real,Erfurt,Hermsdorfer Straße 4  99099 Erfurt Germany,+49 (361) 374380,+49 (361) 3456531,"50,970591908388 11,059984695617"
Real,Flensburg,Schleswiger Straße 130  24941 Flensburg Germany,+49 (461) 902820,+49 (461) 979553,"54,761478483627 9,431798376657"
Real,Hemmingen,Alfred-Bentz-Straße 1  30966 Hemmingen Germany,+49 (511) 7682290,+49 (511) 76822625,"52,315572935563 9,722960063901"
Real,Berlin,Klosterstraße 3  13581 Berlin Germany,+49 (30) 3393860,+49 (30) 33938619,"52,533771915189 13,197219067364"
Real,Traunstein,Haslacher Feld 5  83278 Traunstein Germany,+49 (861) 986430,+49 (861) 2809,"47,854073729092 12,62871031403"
Real,Ansbach,Residenz Straße 2-4  91522 Ansbach Germany,+49 (981) 48720,+49 (981) 4872409,"49,305552835785 10,568088266689"
Real,Deggendorf,Graflinger Straße 121  94469 Deggendorf Germany,+49 (991) 290150,+49 (991) 284134,"48,850418807867 12,957210261255"
Real,Königsbrunn,Föllstraße 20  86343 Königsbrunn Germany,+49 (8231) 96930,+49 (8231) 9693205,"48,292189840995 10,889443857216"
Real,Augsburg,Reichenberger Straße 59  86161 Augsburg Germany,+49 (821) 567090,+49 (821) 5670919,"48,364559352936 10,928119495701"
Real,Nürnberg,Äußere Bayreuther Straße 80  90491 Nürnberg Germany,+49 (911) 627760,+49 (911) 6277626,"49,469787687893 11,101716111959"
Real,Zwiesel,Alte Langdorfer Straße 15  94227 Zwiesel Germany,+49 (9922) 60014,+49 (9922) 60522,"49,010618714708 13,216733177192"
Real,Dörfles-Esbach,Coburger Straße 2  96487 Dörfles-Esbach Germany,+49 (9561) 23070,+49 (9561) 230744,"50,279481971572 10,98941847283"
Real,Kulmbach,Albert-Ruckdeschel-Straße 16  95326 Kulmbach Germany,+49 (9221) 82830,+49 (9221) 828344,"50,111582157879 11,456358106563"
Real,Bayreuth,Riedingerstraße 21  95448 Bayreuth Germany,+49 (921) 789850,+49 (921) 7898585,"49,960529151448 11,603099323915"
Real,Nürnberg,Virnsberger Straße 2 - 4  90431 Nürnberg Germany,+49 (911) 609920,+49 (911) 60992232,"49,441907170192 11,016776765572"
Real,Regensburg,Donaustaufer Straße 128  93059 Regensburg Germany,+49 (941) 465010,+49 (941) 48913,"49,028125699252 12,121406401516"
Real,Pentling,Hölkeringer Straße 20  93080 Pentling Germany,+49 (941) 91070,+49 (941) 947557,"48,979625670491 12,065084"
Real,Straubing,Ittlinger Straße 224  94315 Straubing Germany,+49 (9421) 78430,+49 (9421) 784328,"48,883937668351 12,613373555627"
Real,Amberg,Fuggerstraße 4  92224 Amberg Germany,+49 (9621) 49400,+49 (9621) 31906,"49,443747929314 11,839611554608"
Real,Hallstadt,Emil-Kemmer-Straße 2  96103 Hallstadt Germany,+49 (951) 519440,+49 (951) 5194455,"49,914692513572 10,863946343992"
Real,Bayreuth,Karl-von-Linde-Straße 6  95447 Bayreuth Germany,+49 (921) 764250,+49 (921) 7642555,"49,931804820353 11,560272644992"
Real,Kempten/Allgäu,Im Allmey 1  87435 Kempten/Allgäu Germany,+49 (831) 581110,+49 (831) 85328,"47,711597690792 10,290119603025"
Real,Landshut,Alte Regensburger Str. 21  84030 Landshut Germany,+49 (871) 973740,+49 (871) 74820,"48,552588108529 12,162132462516"
Real,Passau,Holzmannstraße 52  94036 Passau Germany,+49 (851) 966630,+49 (851) /9666323,"48,57546193686 13,402424787354"
Real,Ostfildern,Bonhoeffer Straße 1  73760 Ostfildern Germany,+49 (711) 3401920,+49 (711) 34019250,"48,721014858556 9,270738772925"
Real,Neumarkt,Dreichlinger Str. 1  92318 Neumarkt Germany,+49 (9181) 299372,+49 (9181) 23914,"49,274978151053 11,453004000008"
Real,Neustadt,Karl-Eibl-Straße 50a  91413 Neustadt Germany,+49 (9161) 89680,+49 (9161) 60727,"49,578409102664 10,583179283823"
Real,Kronach,Weissenbrunner Straße 20a  96317 Kronach Germany,+49 (9261) 628210,+49 (9261) 950459,"50,226794501289 11,317847117632"
Real,Weiden,Neustädter Straße 22  92637 Weiden Germany,+49 (961) 401730,+49 (961) 4017320,"49,694505754445 12,162646298687"
Real,Bamberg,Kirschäckerstr. 11  96052 Bamberg Germany,+49 (951) 9320040,+49 (951) 93200438,"49,911750736959 10,906077216232"
Real,Pocking,Passauer Straße 56  94060 Pocking Germany,+49 (8531) 913881,+49 (8531) 913883,"48,406073286563 13,319378559725"
Real,Pfarrkirchen,Franz-Stelzenberger-Straße 1  84347 Pfarrkirchen Germany,+49 (8561) 3010,+49 (8561) 301122,"48,417548301034 12,942378395933"
Real,München,Margot-Kalinke-Straße 4  80939 München Germany,+49 (89) 318810,+49 (89) 31881112,"48,194607402286 11,597792403826"
Real,Schwabach,Am Falbenholzweg  91126 Schwabach Germany,+49 (9122) 7920,+49 (9122) 792141,"49,323342805933 11,051632437993"
Real,Dortmund,Schleefstraße 15  44287 Dortmund Germany,+49 (231) 444740,+49 (231) 441786,"51,505661506264 7,569719064084"
Real,Freiburg,St. Georgener Str. 2  79111 Freiburg Germany,+49 (761) 45160,+49 (761) 471803,"47,987024449688 7,798051773727"
Real,Bruchsal,Stuttgarter Straße 10  76646 Bruchsal Germany,+49 (7251) 9520,+49 (7251) 5843,"49,094701762656 8,641348298799"
Real,Ettlingen,Zehntwiesen Str. 47  76275 Ettlingen Germany,+49 (7243) 5730,+49 (7243) 573222,"48,945510184793 8,389457594679"
Real,Germersheim,Mainzer Straße 6  76726 Germersheim Germany,+49 (7274) 9620,+49 (7274) 962130,"49,229668820151 8,36703721526"
Real,Filderstadt,Plieninger Straße 63D  70794 Filderstadt Germany,+49 (711) 700260,+49 (711) 70026111,"48,684625003672 9,217582940982"
Real,Villingen-Schwenningen,Neuer Markt 1  78052 Villingen-Schwenningen Germany,+49 (7721) 99160,+49 (7721) 991619,"48,082000815333 8,499841"
Real,Saarbrücken,Breslauer Straße 1 a  66121 Saarbrücken Germany,+49 (681) 839070,+49 (681) 83907125,"49,2281 7,03524"
Real,Saarlouis,Carl-Zeiss-Straße 2  66740 Saarlouis Germany,+49 (6831) 89050,+49 (6831) 88814,"49,343411680721 6,740827340659"
Real,Aschaffenburg,Horchstraße 120  63741 Aschaffenburg Germany,+49 (6021) 386980,+49 (6021) 3869840,"49,980859847711 9,115973139252"
Real,Frankenthal,Frankenthaler Straße 67  67227 Frankenthal Germany,+49 (6233) 4581,+49 (6233) 47467,"49,510818171304 8,357339753513"
Real,Rastatt,Rauentaler Straße  76437 Rastatt Germany,+49 (7222) 59070,+49 (7222) 5907110,"48,860794287567 8,235771850479"
Real,Lahr,Offenburger Straße 11  77933 Lahr Germany,+49 (7821) 90720,+49 (7821) 907272,"48,3449997194 7,841213353622"
Real,Bielefeld,Schweriner Str. 4  33605 Bielefeld Germany,+49 (521) 2850650,+49 (521) 297480,"52,007500356936 8,563650751146"
Real,Castrop-Rauxel,Siemensstr. 10  44579 Castrop-Rauxel Germany,+49 (2305) 9810,+49 (2305) 86773,"51,581027627756 7,307647004391"
Real,Gelsenkirchen,Emscher Straße 37  45891 Gelsenkirchen Germany,+49 (209) 70720,+49 (209) 7901776,"51,545648475786 7,076458594393"
Real,Jülich,An der Leimkaul 1  52428 Jülich Germany,+49 (2461) 4026,+49 (2461) 58895,"50,927188549746 6,371739162952"
Real,Dortmund,Deutsche Straße 4  44339 Dortmund Germany,+49 (231) 9851590,+49 (231) 9851920,"51,547715428163 7,462963057371"
Real,Viersen,Kanalstr. 51 - 55  41748 Viersen Germany,+49 (2162) 16037,+49 (2162) 32299,"51,261298021363 6,404975703647"
Real,Bochum,Hauptstraße 212  44892 Bochum Germany,+49 (234) 92150,+49 (234) 9215205,"51,471552890042 7,323528685568"
Real,Heiligenhaus,Velberter Straße 38 - 44  42579 Heiligenhaus Germany,+49 (2056) 9740,+49 (2056) 974207,"51,329039306875 6,993121179066"
Real,Bielefeld,Teutoburger Straße 98  33607 Bielefeld Germany,+49 (521) 96250,+49 (521) 9625205,"52,019051641905 8,544482260818"
Real,Hagen,Vollbrinkstr. 9  58135 Hagen Germany,+49 (2331) 788500,+49 (2331) 7885028,"51,345095240845 7,423998138781"
Real,Eschweiler,Auerbachstraße 10  52249 Eschweiler Germany,+49 (2403) 7050,+49 (2403) 70536,"50,824808488151 6,25229076885"
Real,Köln,Gremberger Straße 200  51105 Köln Germany,+49 (221) 1679750,+49 (221) 167975200,"50,925775264789 7,007116649439"
Real,Köln,Weißhausstraße 20-30  50939 Köln Germany,+49 (221) 9420080,+49 (221) 94200845,"50,919323845751 6,93662894322"
Real,Düren,Am Ellernbusch 22  52355 Düren Germany,+49 (2421) 208580,+49 (2421) 2085820,"50,794544743407 6,467823681587"
Real,Erftstadt,Gustav-Heinemann Str 2  50374 Erftstadt Germany,+49 (2235) 92500,+49 (2235) 925032,"50,802080718629 6,813688367171"
Real,Bocholt,Welfenstraße 21  46395 Bocholt Germany,+49 (2871) 2803,+49 (2871) 280505,"51,830944396499 6,610646787668"
Real,Hemer,Urbecker Straße 127  58675 Hemer Germany,+49 (2372) 92780,+49 (2372) 14973,"51,395759502029 7,77762295001"
Real,Detmold,Klingenbergstraße 31  32758 Detmold Germany,+49 (5231) 9120,+49 (5231) 912205,"51,953009841412 8,857001246032"
Real,Herten,Hoppenwall 1  45701 Herten Germany,+49 (209) 96140,+49 (209) 9614205,"51,618216500953 7,079160071436"
Real,Wesel,Rudolf-Diesel-Str. 7  46485 Wesel Germany,+49 (281) 98510,+49 (281) 530917,"51,663976138464 6,665651070215"
Real,Moers,Römerstr. 570  47443 Moers Germany,+49 (2841) 9560,+49 (2841) 956205,"51,45496130871 6,658209214881"
Real,Bochum,Ottostraße 40-43  44867 Bochum Germany,+49 (2327) 3050,+49 (2327) 305205,"51,472021795697 7,119552077517"
Real,Wuppertal,Dieselstraße 20  42389 Wuppertal Germany,+49 (202) 260390,+49 (202) 2603979,"51,280555103263 7,268435290415"
Real,Hamburg,Grandkuhlenweg 11  22549 Hamburg Germany,+49 (40) 833810,+49 (40) 83381205,"53,58486 9,86936"
Real,Schwentinental,Mergenthalerstraße 13 - 21  24223 Schwentinental Germany,+49 (4307) 8130,+49 (4307) 7346,"54,287431411877 10,218838637225"
Real,Rendsburg,Schleswiger Chaussee 249-257  24768 Rendsburg Germany,+49 (4331) 4653,+49 (4331) 41768,"54,327089501693 9,625911406471"
Real,Schleswig,Flensburger Straße 61  24837 Schleswig Germany,+49 (4621) 98420,+49 (4621) 21229,"54,529599805092 9,527041652653"
Real,Herne,Am Großmarkt  4  44653 Herne Germany,+49 (2323) 9280,+49 (2323) 928248,"51,540485075124 7,191213889289"
Real,Düsseldorf,Friedrichstraße  152  40217 Düsseldorf Germany,+49 (211) 934130,+49 (211) 93413207,"51,208945590671 6,77876056084"
Real,Krefeld,Hafelsstraße 200  47809 Krefeld Germany,+49 (2151) 5180,+49 (2151) 951678,"51,321874295392 6,59985138544"
Real,Mönchengladbach,Krefelder Straße 131  41063 Mönchengladbach Germany,+49 (2161) 9256,+49 (2161) 925729,"51,208043706918 6,460795661304"
Real,Paderborn,Husener Straße 121  33100 Paderborn Germany,+49 (5251) 689080,+49 (5251) 66171,"51,703013265175 8,768824591665"
Real,Dülmen,Auf dem Quellberg 16  48249 Dülmen Germany,+49 (2594) 5071,+49 (2594) 86349,"51,842555808873 7,294547073401"
Real,Neuss,Breslauer Straße 2  41460 Neuss Germany,+49 (2131) 1520,+49 (2131) 152205,"51,200607042361 6,718553834109"
Real,St. Augustin,Rathausallee 16  53757 St. Augustin Germany,+49 (2241) 8850,+49 (2241) 885205,"50,778157105658 7,186707660334"
Real,Duisburg,Berliner Straße 90  47138 Duisburg Germany,+49 (203) 429030,+49 (203) 42903205,"51,48070283164 6,81124886634"
Real,Tönisvorst,Höhenhöfe 19  47918 Tönisvorst Germany,+49 (2151) 624080,+49 (2151) 62408222,"51,316584690947 6,473393105959"
Real,Mönchengladbach,Krefelder Straße 643  41066 Mönchengladbach Germany,+49 (2161) 693600,+49 (2161) 693807,"51,224668632112 6,481954072324"
Real,Kamp-Lintfort,Moerser Straße 221  47475 Kamp-Lintfort Germany,+49 (2842) 5592740,+49 (2842) 559274205,"51,504823107422 6,543568222805"
Real,Dinslaken,Thyssenstraße 70  46535 Dinslaken Germany,+49 (2064) 43460,+49 (2064) 434620,"51,559991647859 6,744846458242"
Real,Bedburg,Bahnstraße 15  50181 Bedburg Germany,+49 (2272) 99960,+49 (2272) 999619,"50,988495480994 6,575187750814"
Real,Menden,Bösperder Weg 43  58710 Menden Germany,+49 (2373) 3761,+49 (2373) 1351,"51,458894621494 7,77862888437"
Real,Mönchengladbach,Moses-Stern-Str./Limitenstraße  41236 Mönchengladbach Germany,+49 (2166) 147840,+49 (2166) 14784220,"51,162827622511 6,444877145399"
Real,Euskirchen,Narzissenweg 25  53881 Euskirchen Germany,+49 (2251) 14990,+49 (2251) 149979,"50,645624851939 6,802968089016"
Real,Düren,Heerweg 99  52353 Düren Germany,+49 (2421) 33031,+49 (2421) 36974,"50,82175815223 6,485621244386"
Real,Heinsberg,Humboldtstraße 26  52525 Heinsberg Germany,+49 (2452) 91320,+49 (2452) 913220,"51,069428896253 6,109976760357"
Real,Krefeld,Mevissenstraße 60  47803 Krefeld Germany,+49 (2151) 769680,+49 (2151) 7696819,"51,345702621229 6,532311764434"
Real,Aachen,Breslauer Straße 35  52068 Aachen Germany,+49 (241) 949960,+49 (241) 9499620,"50,783411254703 6,125129877635"
Real,Neuss,Bataverstraße 93  41462 Neuss Germany,+49 (2131) 22840,+49 (2131) 228420,"51,231339969365 6,685061553403"
Real,Ratingen,An der Hoffnung 125  40885 Ratingen Germany,+49 (2102) 167760,+49 (2102) 16776260,"51,359008555373 6,865727362423"
Real,Mülheim a. d. Ruhr,Weselerstraße 30-40  45478 Mülheim a. d. Ruhr Germany,+49 (208) 589620,+49 (208) 5896220,"51,430910084236 6,859000823204"
Real,Hamm,Münsterstraße 183  59073 Hamm Germany,+49 (2381) 309050,+49 (2381) 3090520,"51,702251320099 7,799855620249"
Real,Hamburg,Berner Heerweg 173-175  22159 Hamburg Germany,+49 (40) 6430027,+49 (40) 6452296,"53,605643950333 10,118293979821"
Real,Braunschweig,Hamburger Straße 250  38114 Braunschweig Germany,+49 (531) 237750,+49 (531) 23775500,"52,282842896496 10,520302266792"
Real,Düsseldorf,Schießstraße 31  40549 Düsseldorf Germany,+49 (211) 593011,+49 (211) 592741,"51,237580320198 6,71974877603"
Real,Hürth,Theresienhöhe  50354 Hürth Germany,+49 (2233) 97900,+49 (2233) 979019,"50,879413429014 6,873435137058"
Real,Heiligenroth,Industriestraße 11  56412 Heiligenroth Germany,+49 (2602) 4050,+49 (2602) 16574,"50,451080490393 7,852644456157"
Real,Bochum,Riemker Str. 13  44809 Bochum Germany,+49 (234) 955420,+49 (234) 95542666,"51,50744695712 7,193184329014"
Real,Mönchengladbach,Reyerhütte 1  41065 Mönchengladbach Germany,+49 (2161) 496920,+49 (2161) 4969220,"51,192973503822 6,460066099208"
Real,Osnabrück,Carl-Fischer-Straße 1  49084 Osnabrück Germany,+49 (541) 770000,+49 (541) 7700020,"52,270156793497 8,081166931216"
Real,Bielefeld,Gütersloher Straße 122  33649 Bielefeld Germany,+49 (521) 449044,+49 (521) 446106,"51,987164510903 8,485813915176"
Real,Espelkamp,General-Bishop Straße 10  32339 Espelkamp Germany,+49 (5772) 97700,+49 (5772) 977020,"52,388070885605 8,626144261813"
Real,Henstedt-Ulzburg,Gutenbergstraße 7  24558 Henstedt-Ulzburg Germany,+49 (4193) 90160,+49 (4193) 901620,"53,801460535663 9,981702826497"
Real,Hagen,Kabeler Straße 25  58099 Hagen Germany,+49 (2331) 473310,+49 (2331) 4733166,"51,408595915376 7,474938150581"
Real,Coesfeld,Dülmener Straße 39  48653 Coesfeld Germany,+49 (2541) 5051,+49 (2541) 2554,"51,935245448409 7,171083393686"
Real,Moers,Hülsdonker Straße 86  47441 Moers Germany,+49 (2841) 9999130,+49 (2841) 9999144,"51,452068287313 6,612502083949"
Real,Rhede,Gronauer Straße 21  46414 Rhede Germany,+49 (2872) 93200,+49 (2872) 932065,"51,850614579268 6,696467647452"
Real,Rees,Grüttweg 42-46  46459 Rees Germany,+49 (2851) 10014,+49 (2851) 2992,"51,76739202785 6,381656866383"
Real,Remscheid,Alleestraße 74  42853 Remscheid Germany,+49 (2191) 29007,+49 (2191) 27857,"51,182996286733 7,187744068841"
Real,Brakel,Warburgerstraße 38  33034 Brakel Germany,+49 (5272) 39430,+49 (5272) 394369,"51,706956432067 9,177939971823"
Real,Duisburg,Buscher Straße 66  47269 Duisburg Germany,+49 (203) 710160,+49 (203) 7101669,"51,362753485636 6,769622512762"
Real,Gütersloh,Am Anger 22  33332 Gütersloh Germany,+49 (5241) 743440,+49 (5241) 7434411,"51,899883584536 8,401691146892"
Real,Rheine,Lingener Straße 19  48429 Rheine Germany,+49 (5971) 807060,+49 (5971) 8070666,"52,282846323508 7,439535798374"
Real,Papenburg,Deverweg 13  26871 Papenburg Germany,+49 (4961) 5074,+49 (4961) 6516,"53,083801207298 7,387446539673"
Real,Übach-Palenberg,Boschstraße 4  52531 Übach-Palenberg Germany,+49 (2451) 93010,+49 (2451) 930120,"50,921052732057 6,135685728076"
Real,Grevenbroich,Am Rittergut 1  41515 Grevenbroich Germany,+49 (2181) 756760,+49 (2181) 7567655,"51,10847721108 6,57896800603"
Real,Langenfeld,Rheindorfer Straße 48-56  40764 Langenfeld Germany,+49 (2173) 394963,+49 (2173) 3949685,"51,09661965773 6,951838395087"
Real,Monschau,Industriestr. 8  52156 Monschau Germany,+49 (2472) 3071,+49 (2472) 2825,"50,576157751601 6,267424688319"
Real,Blankenburg,Lerchenbreite 5 e  38889 Blankenburg Germany,+49 (3944) 61000,+49 (3944) 61019,"51,80738 10,93996"
Real,Erfurt,Gothaer Straße 22  99094 Erfurt Germany,+49 (361) 220330,+49 (361) 2255253,"50,961101965432 10,985910249293"
Real,Falkensee,Barkhausenstraße 66  14612 Falkensee Germany,+49 (3322) 25190,+49 (3322) 251920,"52,556012560805 13,095206102088"
Real,Berlin,Frankfurter Allee 113-117  10365 Berlin Germany,+49 (30) 5577000,+49 (30) 55770020,"52,514387399576 13,476765195476"
Real,Bannewitz,An der Zschauke 4  01728 Bannewitz Germany,+49 (351) 4015490,+49 (351) 4015492,"51,000403964112 13,720612401038"
Real,Gotha,Schubertstraße 20  99867 Gotha Germany,+49 (3621) 71200,+49 (3621) 712020,"50,941994111411 10,676814303331"
Real,Weimar,Landhausallee 7  99441 Weimar Germany,+49 (3643) 24700,+49 (3643) 247054,"50,982646362628 11,383453662555"
Real,Bitterfeld,Anhaltstraße 74  06749 Bitterfeld Germany,+49 (3493) 510610,+49 (3493) 5106150,"51,640328816737 12,310348621154"
Real,Stralsund,Gustower Weg 3  18439 Stralsund Germany,+49 (3831) 270803,+49 (3831) 270966,"54,271932611929 13,113592305557"
Real,Kolkwitz,Berliner Str. 114  03099 Kolkwitz Germany,+49 (355) 780540,+49 (355) 7805420,"51,752196516529 14,261478293803"
Real,Frankfurt/Oder,Messering 10  15234 Frankfurt/Oder Germany,+49 (335) 414050,+49 (335) 4140520,"52,340177045434 14,503951760556"
Real,Riesa,Riesapark 4  01587 Riesa Germany,+49 (3525) 51210,+49 (3525) 740520,"51,29810199404 13,264483930387"
Real,Parchim,Ziegendorfer Chaussee  19370 Parchim Germany,+49 (3871) 60230,+49 (3871) 602399,"53,418135907508 11,822514636889"
Real,Alzey,Karl-Heinz-Kipp-Straße 23  55232 Alzey Germany,+49 (6731) 4040,+49 (6731) 43096,"49,746060802134 8,138302578543"
Real,Eschborn,Ginnheimer Straße 18  65760 Eschborn Germany,+49 (6196) 4760,+49 (6196) 482100,"50,142477878991 8,581428068781"
Real,Haßloch,Hans-Böckler-Straße 42  67454 Haßloch Germany,+49 (6324) 5980,+49 (6324) 80867,"49,34843673259 8,243795278726"
Real,Mainz,Haifa-Allee 1  55128 Mainz Germany,+49 (6131) 3600,+49 (6131) 361881,"49,967639185551 8,227890183864"
Real,Mülheim-Kärlich,Industriestraße 4  56218 Mülheim-Kärlich Germany,+49 (261) 2850,+49 (261) 26278,"50,395214906243 7,535505601267"
Real,Göttingen,Am Kauf Park  37079 Göttingen Germany,+49 (551) 999070,+49 (551) 9990710,"51,528985036734 9,880995457682"
Real,Walbeck,Kämmritzer Weg 20  06333 Walbeck Germany,+49 (34768) 51156,+49 (34768) 51191,"51,655187121146 11,487612226451"
Real,Pritzwalk,Rostocker Str. 2  16928 Pritzwalk Germany,+49 (3395) 306600,+49 (3395) 306028,"53,15827881 12,17140501"
Real,Oldenburg,Alter Postweg 125  26133 Oldenburg Germany,+49 (441) 9490723,+49 (441) 9490725,"53,102537060945 8,211165722916"
Real,Kassel,Franzgraben 40 - 42  34125 Kassel Germany,+49 (561) 87960,+49 (561) 871823,"51,321040778527 9,518238070816"
